subscription_id,industry,country,plan_tier,account_id,a_seats,seats,mrr_amount,is_trial,churn_flag,total_usage_count,total_usage_duration_secs,price_shock_pct,price_post
S-a02981,Cybersecurity,FR,Basic,A-7920cc,39,39,741.0,False,False,40,15457,-0.05,703.9499999999999
S-a07c46,FinTech,AU,Pro,A-e693b6,55,55,2695.0,False,True,28,6908,0.05,2829.75
S-a0a5e3,Cybersecurity,US,Enterprise,A-6a7c9d,26,26,5174.0,False,False,77,27009,-0.05,4915.3
S-a0af0a,FinTech,US,Enterprise,A-e60f9d,29,29,5771.0,False,False,26,9809,0.0,5771.0
S-a0ba0c,FinTech,US,Basic,A-eb1312,25,42,798.0,False,False,98,32123,-0.05,758.0999999999999
S-a0c517,HealthTech,US,Pro,A-7f6b86,45,59,2891.0,False,False,65,28284,-0.05,2746.45
S-a0c741,EdTech,US,Basic,A-40906c,92,92,1748.0,False,False,37,3321,0.0,1748.0
S-a0d68d,EdTech,US,Basic,A-c58f49,70,70,1330.0,False,False,67,17874,0.1,1463.0000000000002
S-a0e1dc,HealthTech,US,Basic,A-712426,9,119,2261.0,False,False,85,24704,0.1,2487.1000000000004
S-a0f5ac,Cybersecurity,US,Pro,A-e7a1e2,3,13,637.0,False,False,46,12994,-0.05,605.15
S-a102aa,HealthTech,FR,Pro,A-ccc747,16,37,1813.0,False,False,18,5947,0.0,1813.0
S-a113a2,DevTools,UK,Enterprise,A-d4ac0e,18,18,3582.0,False,False,75,34834,0.0,3582.0
S-a14c42,DevTools,US,Basic,A-4d1e75,20,20,380.0,False,False,23,2680,0.05,399.0
S-a14f63,DevTools,US,Enterprise,A-e1b9cd,40,40,7960.0,False,False,64,15564,0.1,8756.0
S-a16038,FinTech,US,Pro,A-d4e0d4,117,117,5733.0,False,False,52,19934,-0.1,5159.7
S-a1874c,Cybersecurity,US,Pro,A-9174e0,37,37,1813.0,False,False,46,12078,0.1,1994.3000000000002
S-a18ab0,DevTools,US,Pro,A-309e54,15,15,735.0,False,False,80,30248,0.1,808.5000000000001
S-a18bb2,Cybersecurity,CA,Pro,A-09540c,67,67,3283.0,False,False,29,11637,0.05,3447.15
S-a1901c,EdTech,IN,Enterprise,A-5c9849,19,19,3781.0,False,False,57,12625,-0.1,3402.9
S-a1d6ad,DevTools,US,Pro,A-eafc6e,27,27,1323.0,False,False,53,16538,0.05,1389.15
S-a22ca2,EdTech,FR,Enterprise,A-dbc825,19,45,8955.0,False,False,29,5394,-0.1,8059.5
S-a245f6,HealthTech,IN,Basic,A-86902e,34,34,646.0,False,False,55,19782,-0.05,613.6999999999999
S-a24aa1,DevTools,DE,Pro,A-c608c8,3,21,1029.0,False,False,88,29606,-0.1,926.1
S-a24db6,FinTech,US,Enterprise,A-96215d,10,14,2786.0,False,False,78,26759,0.05,2925.3
S-a25d8b,Cybersecurity,AU,Enterprise,A-40a557,16,55,10945.0,False,False,17,7430,0.1,12039.500000000002
S-a25ed2,DevTools,US,Enterprise,A-65aeb5,9,9,1791.0,False,True,27,7248,-0.1,1611.9
S-a29ba3,FinTech,US,Enterprise,A-95b24a,38,38,7562.0,False,False,56,18856,-0.1,6805.8
S-a2da20,HealthTech,US,Enterprise,A-ac9111,21,32,6368.0,False,False,10,4120,0.0,6368.0
S-a2ee32,HealthTech,US,Basic,A-2922b6,15,15,285.0,False,False,74,28965,0.1,313.5
S-a2f231,HealthTech,US,Pro,A-1f559b,5,59,2891.0,False,False,43,12182,-0.05,2746.45
S-a33656,DevTools,FR,Basic,A-524364,3,12,228.0,False,False,18,3678,0.05,239.4
S-a36281,FinTech,UK,Basic,A-c45b23,5,8,152.0,False,False,59,22994,-0.05,144.4
S-a37653,DevTools,CA,Pro,A-812c5b,55,55,2695.0,False,False,39,7675,0.1,2964.5000000000005
S-a3791c,FinTech,DE,Enterprise,A-c4ea60,18,18,3582.0,False,False,38,6831,-0.1,3223.8
S-a384d2,Cybersecurity,US,Enterprise,A-d62e02,6,21,4179.0,False,False,41,15660,-0.1,3761.1
S-a3a1c1,EdTech,US,Pro,A-f25509,32,47,2303.0,False,False,52,16389,0.1,2533.3
S-a3b329,FinTech,US,Basic,A-3a7284,31,37,703.0,False,False,74,27457,-0.1,632.7
S-a3cbd4,DevTools,US,Enterprise,A-42e5e1,1,20,3980.0,False,True,86,33397,-0.1,3582.0
S-a408fe,FinTech,US,Pro,A-02fac6,22,22,1078.0,False,False,79,22958,-0.1,970.2
S-a4139f,FinTech,UK,Pro,A-c45b23,5,5,245.0,False,False,50,14823,0.05,257.25
S-a44d30,FinTech,US,Enterprise,A-e08cd3,67,67,13333.0,False,False,104,37941,0.05,13999.650000000001
S-a44d72,HealthTech,US,Pro,A-b30291,5,18,882.0,False,False,60,19646,0.0,882.0
S-a45a12,HealthTech,US,Basic,A-dcc3f1,21,21,399.0,False,False,41,17696,-0.05,379.04999999999995
S-a4a6c9,DevTools,UK,Enterprise,A-86fc1d,26,28,5572.0,False,False,39,8319,0.1,6129.200000000001
S-a4b1af,HealthTech,US,Enterprise,A-17939a,1,13,2587.0,False,False,42,9942,0.1,2845.7000000000003
S-a4d121,Cybersecurity,US,Enterprise,A-118d55,8,8,1592.0,False,False,24,804,0.1,1751.2
S-a4d69d,Cybersecurity,US,Basic,A-592832,18,18,342.0,False,False,94,24596,0.0,342.0
S-a4f26d,DevTools,US,Pro,A-32728c,20,20,980.0,False,False,46,14024,0.05,1029.0
S-a4fd17,Cybersecurity,DE,Basic,A-cbbe12,40,40,760.0,False,True,18,7355,0.0,760.0
S-a525b3,DevTools,US,Pro,A-df10db,2,7,343.0,False,False,64,27768,0.1,377.3
S-a54381,DevTools,US,Basic,A-149a69,34,34,646.0,False,False,81,19151,-0.05,613.6999999999999
S-a55d16,Cybersecurity,US,Basic,A-7da956,13,13,247.0,False,False,25,6419,-0.1,222.3
S-a5baf1,HealthTech,IN,Enterprise,A-c7e58b,3,7,1393.0,False,False,52,16066,0.05,1462.65
S-a5cf6d,FinTech,CA,Enterprise,A-e51ec7,2,25,4975.0,False,False,52,26522,0.05,5223.75
S-a5d1e3,Cybersecurity,UK,Basic,A-e19ff6,1,18,342.0,False,False,57,13777,0.0,342.0
S-a603dd,DevTools,US,Basic,A-560d27,23,23,437.0,False,False,84,25887,0.05,458.85
S-a61006,DevTools,US,Enterprise,A-8bde0c,12,12,2388.0,False,False,50,18651,0.1,2626.8
S-a61485,HealthTech,US,Enterprise,A-d922bf,5,32,6368.0,False,False,57,22116,0.1,7004.8
S-a63da6,FinTech,US,Pro,A-157070,16,30,1470.0,False,False,55,21503,0.0,1470.0
S-a64940,HealthTech,US,Enterprise,A-2922b6,15,35,6965.0,False,False,65,19592,0.1,7661.500000000001
S-a66766,FinTech,US,Basic,A-9f9299,28,28,532.0,False,False,50,13540,-0.05,505.4
S-a67bb7,FinTech,AU,Enterprise,A-09316c,70,70,13930.0,False,False,71,21032,0.0,13930.0
S-a67e83,FinTech,DE,Pro,A-c4ea60,18,18,882.0,False,False,52,17526,-0.05,837.9
S-a68d25,FinTech,DE,Basic,A-31ab9a,3,15,285.0,False,False,45,13645,-0.1,256.5
S-a69559,DevTools,US,Basic,A-cd458b,10,10,190.0,False,False,76,22611,-0.05,180.5
S-a69aed,DevTools,US,Basic,A-0b0d6d,3,3,57.0,False,False,76,17960,-0.1,51.300000000000004
S-a6e444,Cybersecurity,IN,Enterprise,A-81edc3,5,5,995.0,False,False,113,35309,-0.1,895.5
S-a707da,EdTech,US,Pro,A-67be94,26,26,1274.0,False,False,29,7568,-0.05,1210.3
S-a7524a,Cybersecurity,US,Pro,A-54ecc2,4,13,637.0,False,False,28,9186,0.0,637.0
S-a7ad50,Cybersecurity,UK,Basic,A-82d8a6,5,18,342.0,False,False,41,12317,0.1,376.20000000000005
S-a7cab8,HealthTech,US,Basic,A-94d3da,41,41,779.0,False,False,31,15773,0.1,856.9000000000001
S-a7ce33,FinTech,UK,Enterprise,A-e89151,8,23,4577.0,False,False,8,3408,-0.1,4119.3
S-a7d379,HealthTech,US,Basic,A-702032,28,28,532.0,False,False,50,12179,-0.1,478.8
S-a801d1,HealthTech,UK,Enterprise,A-4c38bc,36,36,7164.0,False,False,63,21751,0.0,7164.0
S-a805a5,FinTech,US,Basic,A-2789e3,11,33,627.0,False,False,53,15039,0.05,658.35
S-a80c62,FinTech,AU,Enterprise,A-bad8c1,7,12,2388.0,False,False,33,9711,-0.05,2268.6
S-a82639,Cybersecurity,US,Enterprise,A-89ee83,1,40,7960.0,False,False,41,11689,-0.1,7164.0
S-a8299c,FinTech,US,Enterprise,A-e60f9d,29,29,5771.0,False,False,33,4454,0.1,6348.1
S-a83bc2,DevTools,US,Basic,A-b07b56,25,25,475.0,False,False,35,13868,0.0,475.0
S-a83bf1,FinTech,AU,Basic,A-089363,2,40,760.0,False,False,30,16707,-0.05,722.0
S-a87ff6,FinTech,US,Basic,A-4e960a,12,12,228.0,False,False,41,7944,0.0,228.0
S-a892fd,DevTools,US,Pro,A-22f2df,3,8,392.0,False,False,22,8342,-0.05,372.4
S-a8a1e8,FinTech,US,Enterprise,A-f92792,1,35,6965.0,False,False,4,2092,-0.05,6616.75
S-a8e49e,FinTech,IN,Enterprise,A-6da850,5,5,995.0,False,False,36,12988,-0.1,895.5
S-a8f236,EdTech,US,Enterprise,A-855a48,14,14,2786.0,False,False,70,26387,0.0,2786.0
S-a916cb,DevTools,AU,Enterprise,A-eb7c38,5,35,6965.0,False,False,68,16166,0.0,6965.0
S-a918f3,Cybersecurity,UK,Enterprise,A-d27f50,44,44,8756.0,False,False,79,28388,0.1,9631.6
S-a91e0c,DevTools,US,Enterprise,A-22f2df,3,5,995.0,False,False,24,6488,0.1,1094.5
S-a94ec7,FinTech,US,Basic,A-f92792,1,18,342.0,False,False,30,8609,-0.1,307.8
S-a94f54,Cybersecurity,US,Enterprise,A-e888d1,14,16,3184.0,False,True,91,25908,-0.1,2865.6
S-a959a3,FinTech,US,Enterprise,A-ad3abd,44,44,8756.0,False,False,19,6681,0.05,9193.800000000001
S-a9a5a1,DevTools,US,Basic,A-7c4956,5,9,171.0,False,False,6,48,0.1,188.10000000000002
S-a9a707,EdTech,US,Pro,A-71615e,15,51,2499.0,False,False,45,13010,-0.05,2374.0499999999997
S-a9b904,EdTech,US,Basic,A-7641d3,8,8,152.0,False,False,58,12771,0.0,152.0
S-a9bfe0,Cybersecurity,US,Pro,A-4bfa33,8,9,441.0,False,True,53,14731,-0.1,396.90000000000003
S-a9ec8b,Cybersecurity,US,Enterprise,A-e3bd71,31,31,6169.0,False,False,86,30882,0.0,6169.0
S-aa20eb,EdTech,IN,Pro,A-6f8ad2,1,1,49.0,False,False,25,7212,0.0,49.0
S-aa7247,Cybersecurity,US,Basic,A-c7ffc2,30,30,570.0,False,False,46,14545,0.05,598.5
S-aa751f,DevTools,UK,Basic,A-86fc1d,26,37,703.0,False,False,24,8856,0.1,773.3000000000001
S-aaf847,EdTech,US,Enterprise,A-ffc04f,13,13,2587.0,False,False,54,10879,-0.1,2328.3
S-ab0f4c,DevTools,US,Basic,A-cd458b,10,25,475.0,False,False,41,16280,0.0,475.0
S-ab152e,Cybersecurity,CA,Enterprise,A-3793ee,49,49,9751.0,False,False,55,16131,-0.1,8775.9
S-ab212b,EdTech,US,Basic,A-f1f639,2,2,38.0,False,False,21,10728,-0.05,36.1
S-ab2b5b,HealthTech,US,Basic,A-bbe56f,21,21,399.0,False,False,50,11782,0.05,418.95000000000005
S-abd244,HealthTech,US,Basic,A-66224b,92,92,1748.0,False,False,50,22907,-0.05,1660.6
S-abd9be,EdTech,US,Pro,A-2b9d3e,1,18,882.0,False,False,13,6356,-0.1,793.8000000000001
S-abddce,HealthTech,DE,Enterprise,A-7d514c,17,43,8557.0,False,True,72,18004,-0.1,7701.3
S-ac1f01,FinTech,AU,Enterprise,A-e693b6,55,55,10945.0,False,False,61,18594,0.1,12039.500000000002
S-ac2157,DevTools,DE,Enterprise,A-5a184f,1,14,2786.0,False,False,41,11737,0.0,2786.0
S-ac3a32,FinTech,US,Enterprise,A-e08cd3,67,67,13333.0,False,False,45,15321,0.0,13333.0
S-ac42e8,Cybersecurity,IN,Basic,A-417d2f,4,49,931.0,False,False,20,5459,-0.05,884.4499999999999
S-ac8fd3,HealthTech,US,Enterprise,A-484819,18,18,3582.0,False,False,35,13939,0.05,3761.1000000000004
S-acf8ce,HealthTech,US,Pro,A-78f02b,11,179,8771.0,False,False,63,23595,0.0,8771.0
S-ad02b5,EdTech,US,Enterprise,A-c58f49,70,70,13930.0,False,False,29,14680,0.1,15323.000000000002
S-ad31b0,Cybersecurity,US,Pro,A-5b051a,22,22,1078.0,False,False,46,4777,-0.05,1024.1
S-ad32a8,HealthTech,CA,Pro,A-6843f2,21,21,1029.0,False,False,76,20787,-0.05,977.55
S-ad45ea,FinTech,US,Basic,A-c1e51e,3,19,361.0,False,False,42,10251,0.1,397.1
S-ad8055,FinTech,US,Enterprise,A-bc87bc,3,3,597.0,False,False,119,36988,0.05,626.85
S-ada718,DevTools,AU,Basic,A-f6b2fb,23,23,437.0,False,False,92,24323,0.1,480.70000000000005
S-add36b,Cybersecurity,US,Enterprise,A-e3bd71,31,31,6169.0,False,False,42,8687,0.05,6477.450000000001
S-ae1278,HealthTech,US,Pro,A-2ebb4b,41,41,2009.0,False,True,46,15996,0.1,2209.9
S-ae1882,FinTech,US,Basic,A-9f9299,28,61,1159.0,False,False,21,6317,0.1,1274.9
S-ae9ce7,DevTools,US,Enterprise,A-cbd1a3,6,12,2388.0,False,False,44,8857,-0.1,2149.2000000000003
S-aea1bf,Cybersecurity,FR,Pro,A-d49cc5,50,50,2450.0,False,False,83,34988,-0.05,2327.5
S-aeec81,HealthTech,IN,Pro,A-e4bf56,17,19,931.0,False,False,43,18693,0.1,1024.1000000000001
S-aef0c5,DevTools,US,Basic,A-e1b9cd,40,40,760.0,False,False,32,5976,0.1,836.0000000000001
S-af1def,Cybersecurity,US,Basic,A-443b7c,1,36,684.0,False,False,43,10076,0.0,684.0
S-af2d97,EdTech,US,Pro,A-781cc0,12,28,1372.0,False,True,36,11954,-0.05,1303.3999999999999
S-af430c,Cybersecurity,US,Pro,A-1b7577,4,11,539.0,False,False,48,14125,0.0,539.0
S-af5ec3,HealthTech,US,Enterprise,A-8e47ca,19,19,3781.0,False,False,68,22985,-0.05,3591.95
S-af6536,DevTools,AU,Enterprise,A-13466a,2,40,7960.0,False,True,16,1776,0.0,7960.0
S-af6f53,FinTech,US,Basic,A-410e86,24,24,456.0,False,False,64,25353,0.1,501.6
S-af8f54,HealthTech,US,Enterprise,A-712426,9,9,1791.0,False,True,87,19158,0.1,1970.1000000000001
S-afc4cb,DevTools,UK,Basic,A-86fc1d,26,26,494.0,False,False,59,21034,-0.1,444.6
S-afe3b8,FinTech,US,Pro,A-cc1d8d,5,16,784.0,False,False,83,38239,0.0,784.0
S-b01b1c,HealthTech,US,Pro,A-76fa4d,69,69,3381.0,False,False,54,18089,0.05,3550.05
S-b04174,Cybersecurity,UK,Basic,A-5b4ebb,21,21,399.0,False,False,89,21945,-0.1,359.1
S-b04b73,DevTools,US,Enterprise,A-e1b9cd,40,40,7960.0,False,True,33,14673,0.0,7960.0
S-b099ea,HealthTech,US,Enterprise,A-ac9111,21,21,4179.0,False,False,26,10009,0.0,4179.0
S-b0e621,DevTools,US,Pro,A-ced9aa,3,3,147.0,False,False,25,10468,-0.1,132.3
S-b0ed51,FinTech,UK,Enterprise,A-98a59a,56,56,11144.0,False,False,76,25561,0.1,12258.400000000001
S-b10cfa,FinTech,US,Pro,A-503d5a,4,6,294.0,False,False,35,10224,0.0,294.0
S-b112eb,DevTools,US,Basic,A-8bde0c,12,53,1007.0,False,False,105,30610,0.1,1107.7
S-b152d6,EdTech,IN,Pro,A-c16101,7,7,343.0,False,False,45,19863,-0.1,308.7
S-b15cde,EdTech,DE,Pro,A-ee42db,13,13,637.0,False,False,39,5971,0.1,700.7
S-b15faf,HealthTech,US,Basic,A-3a5ad8,9,95,1805.0,False,False,40,5061,-0.05,1714.75
S-b17d04,Cybersecurity,UK,Pro,A-e19ff6,1,8,392.0,False,False,32,9121,0.05,411.6
S-b18409,Cybersecurity,IN,Pro,A-92a3af,25,25,1225.0,False,False,77,21843,0.0,1225.0
S-b18ae9,DevTools,US,Pro,A-b78bf8,33,33,1617.0,False,False,69,19733,0.05,1697.8500000000001
S-b1d153,Cybersecurity,CA,Pro,A-3793ee,49,49,2401.0,False,True,42,13176,0.1,2641.1000000000004
S-b1dce0,Cybersecurity,US,Basic,A-fd7ad3,1,12,228.0,False,False,27,6031,0.0,228.0
S-b1e72a,Cybersecurity,US,Enterprise,A-adc1f3,2,12,2388.0,False,False,70,25887,0.1,2626.8
S-b21a0b,Cybersecurity,UK,Pro,A-b7ef83,1,17,833.0,False,False,68,25690,-0.05,791.3499999999999
S-b2238e,Cybersecurity,US,Basic,A-104f1a,24,24,456.0,False,False,36,13755,-0.1,410.40000000000003
S-b2409c,FinTech,UK,Enterprise,A-dcc2f0,15,15,2985.0,False,False,102,44507,0.0,2985.0
S-b27c2f,EdTech,AU,Pro,A-625d0b,9,17,833.0,False,False,107,22805,-0.05,791.3499999999999
S-b28ec2,EdTech,DE,Basic,A-ee42db,13,33,627.0,False,False,40,15947,-0.05,595.65
S-b2cfac,EdTech,US,Enterprise,A-7f8241,34,34,6766.0,False,False,32,7831,0.0,6766.0
S-b2f038,Cybersecurity,US,Pro,A-1b707d,1,13,637.0,False,False,15,6954,0.1,700.7
S-b2f3f3,FinTech,US,Basic,A-bc87bc,3,8,152.0,False,False,23,12468,-0.05,144.4
S-b3071c,DevTools,FR,Pro,A-cab532,11,31,1519.0,False,True,11,1573,0.05,1594.95
S-b32512,FinTech,IN,Enterprise,A-854864,20,20,3980.0,False,False,58,12452,-0.05,3781.0
S-b32a70,FinTech,IN,Basic,A-3ce5b8,8,8,152.0,False,False,66,18784,0.1,167.20000000000002
S-b35203,EdTech,US,Enterprise,A-ac85cd,53,53,10547.0,False,False,10,4250,0.1,11601.7
S-b35b20,DevTools,US,Pro,A-0b0d6d,3,3,147.0,False,False,97,22633,0.05,154.35
S-b3613a,EdTech,US,Enterprise,A-7641d3,8,8,1592.0,False,False,60,21710,-0.05,1512.3999999999999
S-b3bd43,FinTech,US,Pro,A-b2225d,47,50,2450.0,False,False,84,28144,0.1,2695.0
S-b3cae6,Cybersecurity,US,Enterprise,A-6a7c9d,26,26,5174.0,False,False,45,19712,0.0,5174.0
S-b3f236,EdTech,US,Enterprise,A-712533,18,18,3582.0,False,False,87,22791,-0.1,3223.8
S-b40b4d,EdTech,US,Basic,A-9f0b68,10,36,684.0,False,False,54,15001,-0.1,615.6
S-b41494,HealthTech,UK,Basic,A-b7724f,1,33,627.0,False,False,38,5642,-0.1,564.3000000000001
S-b4212b,DevTools,US,Enterprise,A-10b8da,14,17,3383.0,False,True,74,23270,-0.05,3213.85
S-b45a10,EdTech,US,Pro,A-313be3,47,56,2744.0,False,False,72,15068,0.05,2881.2000000000003
S-b45bc6,DevTools,UK,Enterprise,A-425e76,8,32,6368.0,False,True,61,18506,0.1,7004.8
S-b465a7,HealthTech,US,Enterprise,A-66224b,92,92,18308.0,False,False,27,9730,0.0,18308.0
S-b479cd,DevTools,US,Pro,A-f17767,1,9,441.0,False,False,50,8160,0.0,441.0
S-b49c0a,DevTools,US,Pro,A-db5e9e,4,23,1127.0,False,False,36,9056,-0.05,1070.6499999999999
S-b4b084,DevTools,US,Enterprise,A-ced9aa,3,5,995.0,False,False,58,20544,-0.1,895.5
S-b4c914,DevTools,AU,Pro,A-bd4513,50,50,2450.0,False,False,42,15816,-0.05,2327.5
S-b4cd75,HealthTech,US,Enterprise,A-cc102e,13,13,2587.0,False,False,15,3747,0.05,2716.35
S-b5035b,DevTools,US,Enterprise,A-7c4956,5,5,995.0,False,False,78,13805,0.05,1044.75
S-b5165e,DevTools,US,Pro,A-bcf664,5,32,1568.0,False,False,44,12475,0.1,1724.8000000000002
S-b520e9,FinTech,US,Enterprise,A-427b69,17,26,5174.0,False,False,61,12225,0.1,5691.400000000001
S-b555de,Cybersecurity,IN,Basic,A-af0cd2,19,19,361.0,False,False,55,22801,0.05,379.05
S-b5b9a5,DevTools,CA,Basic,A-812c5b,55,55,1045.0,False,False,49,13658,0.05,1097.25
S-b5d3cc,DevTools,US,Enterprise,A-d3c88e,16,16,3184.0,False,False,60,21082,0.05,3343.2000000000003
S-b63db8,HealthTech,US,Enterprise,A-faa28c,48,48,9552.0,False,False,44,11426,-0.05,9074.4
S-b69d76,DevTools,US,Pro,A-b54c01,29,29,1421.0,False,False,47,14402,0.05,1492.05
S-b69fa2,Cybersecurity,CA,Pro,A-029f69,3,27,1323.0,False,False,21,7309,0.0,1323.0
S-b6a35b,HealthTech,US,Pro,A-59f724,3,19,931.0,False,False,84,26584,-0.1,837.9
S-b6c0a0,Cybersecurity,US,Basic,A-443b7c,1,3,57.0,False,False,34,9407,0.05,59.85
S-b6d200,Cybersecurity,UK,Basic,A-d27f50,44,44,836.0,False,False,31,8239,-0.1,752.4
S-b6e15a,EdTech,US,Enterprise,A-67be94,26,37,7363.0,False,True,57,7521,-0.05,6994.849999999999
S-b71b3a,DevTools,US,Enterprise,A-cd458b,10,47,9353.0,False,False,39,11571,-0.1,8417.7
S-b72911,Cybersecurity,US,Basic,A-7c83a1,12,12,228.0,False,False,40,14396,-0.05,216.6
S-b75eaa,HealthTech,US,Basic,A-bf7919,3,12,228.0,False,False,20,5092,0.0,228.0
S-b76ba6,DevTools,UK,Pro,A-d4ac0e,18,18,882.0,False,False,43,16083,-0.05,837.9
S-b784a1,HealthTech,US,Pro,A-59f724,3,6,294.0,False,False,60,25082,-0.05,279.3
S-b78829,EdTech,US,Pro,A-2e4581,9,20,980.0,False,False,46,13363,0.1,1078.0
S-b7c506,Cybersecurity,UK,Basic,A-c37cab,13,30,570.0,False,False,16,533,0.05,598.5
S-b7deea,DevTools,US,Enterprise,A-65aeb5,9,63,12537.0,False,True,21,8551,0.05,13163.85
S-b7ef4c,DevTools,US,Pro,A-5ed98d,24,28,1372.0,False,False,44,14531,0.0,1372.0
S-b81200,FinTech,US,Pro,A-7c6b6b,6,6,294.0,False,False,25,8474,0.0,294.0
S-b81c97,DevTools,US,Pro,A-0b0d6d,3,18,882.0,False,False,65,22042,0.05,926.1
S-b821f4,Cybersecurity,US,Enterprise,A-adc1f3,2,5,995.0,False,False,27,10381,0.1,1094.5
S-b84175,Cybersecurity,US,Pro,A-bb2f49,8,9,441.0,False,False,38,13251,0.05,463.05
S-b89305,FinTech,US,Basic,A-0aaf6e,3,4,76.0,False,False,78,23489,0.1,83.60000000000001
S-b89456,DevTools,AU,Enterprise,A-13466a,2,4,796.0,False,True,45,19817,0.0,796.0
S-b8ca59,Cybersecurity,UK,Enterprise,A-80eeb6,22,22,4378.0,False,False,13,4490,-0.1,3940.2000000000003
S-b8ee76,FinTech,US,Pro,A-7f4db3,4,6,294.0,False,False,60,23147,0.0,294.0
S-b93c11,FinTech,US,Basic,A-9f9299,28,28,532.0,False,False,126,49140,0.0,532.0
S-b95110,DevTools,US,Pro,A-b07b56,25,25,1225.0,False,False,33,13570,-0.05,1163.75
S-b95aac,FinTech,US,Pro,A-2d1036,69,69,3381.0,False,False,28,3420,-0.05,3211.95
S-b95b76,EdTech,FR,Pro,A-dbc825,19,19,931.0,False,False,42,15152,-0.05,884.4499999999999
S-b95c5c,EdTech,IN,Enterprise,A-20736a,50,64,12736.0,False,False,38,11366,-0.05,12099.199999999999
S-b96ee3,HealthTech,US,Basic,A-c16b88,23,23,437.0,False,False,68,23411,0.1,480.70000000000005
S-b9bbfd,Cybersecurity,US,Enterprise,A-118d55,8,36,7164.0,False,False,73,23830,0.05,7522.200000000001
S-b9c635,HealthTech,US,Pro,A-87aa7b,24,24,1176.0,False,False,41,15391,-0.1,1058.4
S-b9d674,DevTools,US,Enterprise,A-cc98bc,32,32,6368.0,False,False,76,22501,0.0,6368.0
S-b9ea73,HealthTech,US,Basic,A-b30291,5,5,95.0,False,False,10,5000,0.1,104.50000000000001
S-b9fe85,FinTech,US,Enterprise,A-2d1036,69,69,13731.0,False,False,30,7117,-0.1,12357.9
S-ba228b,HealthTech,US,Basic,A-a33200,29,29,551.0,False,False,51,19212,0.1,606.1
S-ba8c46,EdTech,US,Pro,A-9f0b68,10,18,882.0,False,False,74,24284,0.1,970.2
S-ba8f61,FinTech,AU,Basic,A-e693b6,55,55,1045.0,False,False,67,16896,0.0,1045.0
S-baba71,Cybersecurity,US,Enterprise,A-8b25f2,6,10,1990.0,False,False,15,2391,0.05,2089.5
S-bb3c63,HealthTech,US,Basic,A-94d3da,41,41,779.0,False,False,58,24283,-0.05,740.05
S-bb47b9,EdTech,UK,Enterprise,A-e4144b,41,41,8159.0,False,False,46,15808,0.05,8566.95
S-bba658,HealthTech,IN,Basic,A-e4bf56,17,17,323.0,False,False,73,25104,0.0,323.0
S-bbd26a,DevTools,US,Basic,A-df10db,2,3,57.0,False,False,33,12988,0.0,57.0
S-bbdf5c,Cybersecurity,UK,Enterprise,A-b7ef83,1,8,1592.0,False,False,16,2171,0.0,1592.0
S-bbff6f,DevTools,US,Pro,A-df10db,2,26,1274.0,False,False,122,38127,-0.1,1146.6000000000001
S-bc0806,DevTools,US,Enterprise,A-d792a6,4,4,796.0,False,False,52,21249,0.05,835.8000000000001
S-bc2633,FinTech,US,Pro,A-ba6516,27,27,1323.0,False,False,96,34225,0.05,1389.15
S-bc2ca5,Cybersecurity,US,Basic,A-7988d1,33,33,627.0,False,False,59,15057,0.1,689.7
S-bc5755,EdTech,US,Enterprise,A-ffdfd5,3,7,1393.0,False,False,45,10305,0.1,1532.3000000000002
S-bc5908,Cybersecurity,US,Enterprise,A-0354fe,34,34,6766.0,False,False,89,29846,0.1,7442.6
S-bc66af,FinTech,US,Pro,A-157070,16,18,882.0,False,True,75,26485,0.0,882.0
S-bc736c,Cybersecurity,FR,Basic,A-d49cc5,50,50,950.0,False,False,56,15344,0.05,997.5
S-bcbe03,FinTech,US,Basic,A-2789e3,11,11,209.0,False,False,24,7443,0.0,209.0
S-bd02dd,DevTools,US,Pro,A-eb7fac,7,12,588.0,False,False,29,12629,-0.1,529.2
S-bd1912,EdTech,US,Basic,A-0cc442,45,97,1843.0,False,True,63,14595,0.1,2027.3000000000002
S-bd1ee1,FinTech,US,Enterprise,A-bd4708,37,37,7363.0,False,False,118,38138,0.0,7363.0
S-bdac36,Cybersecurity,US,Enterprise,A-443f6f,19,19,3781.0,False,False,101,25968,0.0,3781.0
S-bdc6b7,Cybersecurity,UK,Enterprise,A-7f29a7,41,41,8159.0,False,True,19,3126,-0.1,7343.1
S-bdd4c5,HealthTech,US,Pro,A-5a92e7,4,28,1372.0,False,False,48,5922,-0.05,1303.3999999999999
S-bdd5df,HealthTech,US,Enterprise,A-a45270,3,25,4975.0,False,False,76,15547,0.05,5223.75
S-bdf8bf,DevTools,AU,Pro,A-cdf020,23,31,1519.0,False,True,63,16291,-0.05,1443.05
S-be601b,FinTech,IN,Basic,A-8ae05d,86,86,1634.0,False,False,34,17791,0.1,1797.4
S-be828b,Cybersecurity,DE,Pro,A-cbbe12,40,40,1960.0,False,False,17,5974,0.0,1960.0
S-bedd26,EdTech,IN,Enterprise,A-20736a,50,50,9950.0,False,False,87,24222,-0.1,8955.0
S-befdf1,HealthTech,US,Basic,A-68f37c,4,13,247.0,False,False,73,21048,-0.1,222.3
S-beff12,Cybersecurity,UK,Enterprise,A-f44180,9,9,1791.0,False,False,30,13393,0.05,1880.5500000000002
S-bf304b,Cybersecurity,US,Enterprise,A-89ee83,1,18,3582.0,False,False,27,6055,-0.05,3402.8999999999996
